"Subject_ID" "Activity" "1 tBodyAcc-mean()-X" "2 tBodyAcc-mean()-Y" "3 tBodyAcc-mean()-Z" "41 tGravityAcc-mean()-X" "42 tGravityAcc-mean()-Y" "43 tGravityAcc-mean()-Z" "81 tBodyAccJerk-mean()-X" "82 tBodyAccJerk-mean()-Y" "83 tBodyAccJerk-mean()-Z" "121 tBodyGyro-mean()-X" "122 tBodyGyro-mean()-Y" "123 tBodyGyro-mean()-Z" "161 tBodyGyroJerk-mean()-X" "162 tBodyGyroJerk-mean()-Y" "163 tBodyGyroJerk-mean()-Z" "201 tBodyAccMag-mean()" "214 tGravityAccMag-mean()" "227 tBodyAccJerkMag-mean()" "240 tBodyGyroMag-mean()" "253 tBodyGyroJerkMag-mean()" "266 fBodyAcc-mean()-X" "267 fBodyAcc-mean()-Y" "268 fBodyAcc-mean()-Z" "294 fBodyAcc-meanFreq()-X" "295 fBodyAcc-meanFreq()-Y" "296 fBodyAcc-meanFreq()-Z" "345 fBodyAccJerk-mean()-X" "346 fBodyAccJerk-mean()-Y" "347 fBodyAccJerk-mean()-Z" "373 fBodyAccJerk-meanFreq()-X" "374 fBodyAccJerk-meanFreq()-Y" "375 fBodyAccJerk-meanFreq()-Z" "424 fBodyGyro-mean()-X" "425 fBodyGyro-mean()-Y" "426 fBodyGyro-mean()-Z" "452 fBodyGyro-meanFreq()-X" "453 fBodyGyro-meanFreq()-Y" "454 fBodyGyro-meanFreq()-Z" "503 fBodyAccMag-mean()" "513 fBodyAccMag-meanFreq()" "516 fBodyBodyAccJerkMag-mean()" "526 fBodyBodyAccJerkMag-meanFreq()" "529 fBodyBodyGyroMag-mean()" "539 fBodyBodyGyroMag-meanFreq()" "542 fBodyBodyGyroJerkMag-mean()" "552 fBodyBodyGyroJerkMag-meanFreq()" "4 tBodyAcc-std()-X" "5 tBodyAcc-std()-Y" "6 tBodyAcc-std()-Z" "44 tGravityAcc-std()-X" "45 tGravityAcc-std()-Y" "46 tGravityAcc-std()-Z" "84 tBodyAccJerk-std()-X" "85 tBodyAccJerk-std()-Y" "86 tBodyAccJerk-std()-Z" "124 tBodyGyro-std()-X" "125 tBodyGyro-std()-Y" "126 tBodyGyro-std()-Z" "164 tBodyGyroJerk-std()-X" "165 tBodyGyroJerk-std()-Y" "166 tBodyGyroJerk-std()-Z" "202 tBodyAccMag-std()" "215 tGravityAccMag-std()" "228 tBodyAccJerkMag-std()" "241 tBodyGyroMag-std()" "254 tBodyGyroJerkMag-std()" "269 fBodyAcc-std()-X" "270 fBodyAcc-std()-Y" "271 fBodyAcc-std()-Z" "348 fBodyAccJerk-std()-X" "349 fBodyAccJerk-std()-Y" "350 fBodyAccJerk-std()-Z" "427 fBodyGyro-std()-X" "428 fBodyGyro-std()-Y" "429 fBodyGyro-std()-Z" "504 fBodyAccMag-std()" "517 fBodyBodyAccJerkMag-std()" "530 fBodyBodyGyroMag-std()" "543 fBodyBodyGyroJerkMag-std()"
"11" "WALKING" 3215.84745762712 4321.54237288136 4390.83050847458 5155.49152542373 1895.32203389831 5500.66101694915 1962.91525423729 3192.20338983051 3734.79661016949 4559.18644067797 3119.72881355932 2666.45762711864 3325.03389830508 4018.96610169492 4445.42372881356 1284.66101694915 1284.66101694915 1834.77966101695 2105.13559322034 2356.49152542373 1633.72881355932 2783.40677966102 2724.32203389831 2802.38983050847 3807.45762711864 3658.32203389831 1893.10169491525 1043.49152542373 2632.08474576271 2108.8813559322 3108.64406779661 2956.33898305085 2363.45762711864 2261.94915254237 1846.64406779661 2260.1186440678 2600.81355932203 1873.05084745763 1850.16949152542 4726.81355932203 1504.71186440678 3221.01694915254 2655.81355932203 3026.22033898305 2742.08474576271 3873.98305084746 1790.81355932203 3090.77966101695 2378.69491525424 3694.01694915254 3253.61016949153 3740.64406779661 1737.72881355932 1304.81355932203 2705.77966101695 2493.59322033898 1689.30508474576 2124.91525423729 2024.59322033898 2461.10169491525 1990.59322033898 2114 2114 1533.89830508475 2460.66101694915 2732.33898305085 1825.61016949153 1918.10169491525 2315.94915254237 1880.08474576271 1724.66101694915 2750.45762711864 2462.83050847458 1345.32203389831 2267.16949152542 2630.4406779661 1499.89830508475 2530.54237288136 2726.71186440678
"11" "WALKING_DOWNSTAIRS" 3995.67391304348 5193.15217391304 5082.9347826087 4930.65217391304 1653.34782608696 4916.71739130435 2124.45652173913 3158.76086956522 3184.30434782609 4683.08695652174 4214.71739130435 2042 4945.15217391304 3428.82608695652 4165.39130434783 6042.36956521739 6042.36956521739 929.195652173913 1491.71739130435 2122.36956521739 4895.30434782609 4250.39130434783 1463.21739130435 3060.67391304348 2426.91304347826 2355.80434782609 1494.34782608696 1104.08695652174 1705.89130434783 1991.26086956522 3421.23913043478 1693.15217391304 1388.41304347826 1829.4347826087 990.239130434783 3405.86956521739 2374.21739130435 2030.80434782609 5692.67391304348 3860.9347826087 1601.26086956522 3080.30434782609 1858.39130434783 3036.78260869565 2143.60869565217 2709 6551 4791.97826086957 1358.28260869565 1750.86956521739 1456.69565217391 2106.54347826087 1844.23913043478 1853.21739130435 1842.78260869565 1846.02173913043 1666.39130434783 1276.58695652174 1972.26086956522 2055.17391304348 1454.21739130435 5858.21739130435 5858.21739130435 1437.19565217391 2157.84782608696 2192.80434782609 6437.15217391304 4196.86956521739 1365.86956521739 1353.86956521739 1838.45652173913 1976.23913043478 1672.21739130435 1523.67391304348 1476.9347826087 958.95652173913 1096.69565217391 2490.9347826087 2270.26086956522
"11" "WALKING_UPSTAIRS" 3527.25925925926 3838.37037037037 4609.33333333333 2952.88888888889 3886.38888888889 4006.94444444444 2306.37037037037 3141.7962962963 3663.85185185185 5138.66666666667 3852.68518518519 2171.33333333333 4153.05555555556 3168.01851851852 3402.62962962963 772.148148148148 772.148148148148 2366.7962962963 1117.62962962963 3037.24074074074 1426.44444444444 1042.64814814815 2484 4201.77777777778 1826.33333333333 2152.75925925926 2117.5 1968.2037037037 2947.37037037037 2620.66666666667 3299.96296296296 3137.87037037037 2028.35185185185 2187.46296296296 2788.2037037037 3382.51851851852 4440.42592592593 2679.5 1225.16666666667 1665.31481481481 1902.92592592593 2651.62962962963 2266.87037037037 2583.09259259259 2955.57407407407 2694.46296296296 719.259259259259 1727.25925925926 601.111111111111 1797.11111111111 2136.77777777778 1676.33333333333 1888.24074074074 1719.98148148148 3000.72222222222 1826.25925925926 587.703703703704 2906.62962962963 2734.2037037037 2923.7962962963 3069.51851851852 1058.25925925926 1058.25925925926 1982.16666666667 1395.40740740741 2961.72222222222 537.851851851852 1829.51851851852 1166.55555555556 1936.18518518519 1700.33333333333 3034.16666666667 1787.57407407407 1149.85185185185 3054.22222222222 1253.31481481481 2016.11111111111 1196.37037037037 3005.48148148148
"14" "STANDING" 3686.91666666667 3675.55 4013.23333333333 2929.7 2217 1992.1 5159.13333333333 4018.85 4021.83333333333 2628.53333333333 4533.83333333333 4990.46666666667 3218.21666666667 3467.45 3568.65 3482.91666666667 3482.91666666667 4563.15 4474.08333333333 4880.33333333333 4118.4 3434.43333333333 4233.63333333333 2775.38333333333 2551.88333333333 3059.56666666667 4556.8 4385.4 4589.98333333333 4095.35 3697.13333333333 3559.38333333333 4658.31666666667 4608.35 4471.5 3178.61666666667 3018 3178.91666666667 3908.21666666667 3116.7 4266.5 3915.51666666667 4819.91666666667 2639.06666666667 4886.61666666667 2793.43333333333 3970.78333333333 3101.56666666667 3889.38333333333 3955.76666666667 4030.63333333333 3672.33333333333 4472.76666666667 4206.03333333333 4657.31666666667 4688.91666666667 4456.73333333333 4511.43333333333 4916.68333333333 4771.26666666667 4695.13333333333 3950.23333333333 3950.23333333333 4332.55 4696.05 4842.35 3904.96666666667 3313.76666666667 3862.5 4650.75 4223.53333333333 4750.05 4673.31666666667 4353.78333333333 4582.38333333333 4411.31666666667 4403.36666666667 4810.6 4838.66666666667
"14" "SITTING" 3907.2037037037 2712.55555555556 3242.27777777778 5405.74074074074 3426.59259259259 3098.92592592593 5074.24074074074 3864.24074074074 3574.01851851852 2389.46296296296 4182.55555555556 4115.25925925926 3567.77777777778 3613.74074074074 3794.05555555556 3816.53703703704 3816.53703703704 4564.25925925926 4677.61111111111 5268.59259259259 4377.75925925926 3531.16666666667 4277.51851851852 3543.96296296296 3495.31481481481 3304.11111111111 4590.38888888889 4457.53703703704 4533.33333333333 4031.11111111111 3131.16666666667 3153.09259259259 5366.42592592593 4744.33333333333 4551.7962962963 3620.96296296296 3570.25925925926 3253.2037037037 3999.74074074074 3334.57407407407 4169.37037037037 3730.37037037037 5056.25925925926 2956.2037037037 5267.22222222222 3546.05555555556 4278.53703703704 3277 4042.11111111111 5150.11111111111 4358.46296296296 4549.44444444444 4446.09259259259 4277.7962962963 4604.24074074074 5490.22222222222 4564.14814814815 4691.42592592593 5606.35185185185 5125.03703703704 4788.53703703704 4226.12962962963 4226.12962962963 4253.2037037037 4940.33333333333 5227.25925925926 4230.5 3480.92592592593 4094 4557.2962962963 4290.44444444444 4691.61111111111 5492.24074074074 4449.42592592593 4796.27777777778 4712.59259259259 4331.81481481481 5054.07407407407 5215.90740740741
"14" "LAYING" 4189.23529411765 3188.01960784314 3407.82352941176 525.549019607843 5884.09803921569 6697.72549019608 4854.62745098039 3491.03921568627 3852.47058823529 3767.1568627451 3071.13725490196 4230.82352941176 2703.80392156863 3909.78431372549 3560.17647058824 3403.66666666667 3403.66666666667 4349.29411764706 4067.01960784314 4536.3137254902 3508.01960784314 3331.37254901961 4344.03921568627 3388.52941176471 2837.72549019608 3698.6862745098 4072.54901960784 4436.64705882353 4583.21568627451 3115.82352941176 3285.70588235294 3712.19607843137 4287.74509803922 4121.11764705882 4681.17647058824 3063.19607843137 3227.03921568627 3819.05882352941 3928.64705882353 2628.70588235294 4248.8431372549 3710.98039215686 4369.60784313726 2600.39215686275 4523.88235294118 3669.56862745098 3293.56862745098 2879.78431372549 4226.29411764706 3152.86274509804 4142.72549019608 4635.3137254902 3950.50980392157 4251.13725490196 4664.11764705882 4365.49019607843 3988.72549019608 4820.01960784314 4548.07843137255 4357.8431372549 5071.25490196078 3903.94117647059 3903.94117647059 4335.25490196078 4289.56862745098 4560.33333333333 3325.72549019608 3098.60784313725 4217.54901960784 4089.62745098039 4275.70588235294 4771.76470588235 4366.37254901961 3893.23529411765 4918.39215686274 4343.86274509804 4416.66666666667 4431.07843137255 4686.74509803922
"14" "WALKING" 3146.77966101695 4424.40677966102 4197.15254237288 1874.35593220339 3092.98305084746 2497.50847457627 2123.52542372881 3234.23728813559 3832.61016949153 4073.35593220339 3034.91525423729 2613 3035.5593220339 3632.47457627119 4412.30508474576 1013.23728813559 1013.23728813559 1701.64406779661 1229.27118644068 1508.13559322034 1748.47457627119 970.796610169491 1277.77966101695 2649.20338983051 1965.10169491525 1410.32203389831 1989.66101694915 1571.47457627119 1038.91525423729 1595.91525423729 2466.76271186441 2051.79661016949 2343.25423728814 533.525423728814 1341.18644067797 2153.27118644068 3256.96610169492 2775.32203389831 1411.79661016949 2920.67796610169 1686.69491525424 4004.38983050847 717.169491525424 3383.77966101695 1503.10169491525 4493.16949152542 1693.08474576271 2100 5159.91525423729 3134.57627118644 2534.71186440678 2665.84745762712 1872.37288135593 1297.74576271186 1174.94915254237 2541.1186440678 4393.08474576271 1455.91525423729 2229.98305084746 1088.59322033898 1573.06779661017 1480.61016949153 1480.61016949153 1731.74576271186 549.118644067797 1619.33898305085 1638.81355932203 2356.77966101695 6426.08474576271 2056.64406779661 1278.81355932203 1314.32203389831 2528.18644067797 6460.64406779661 580.389830508475 1851.96610169492 1698.08474576271 504.559322033898 1790.62711864407
"14" "WALKING_DOWNSTAIRS" 4211.51111111111 5151.35555555556 5215.06666666667 1962.4 2993.46666666667 2345.93333333333 1597.88888888889 2794.64444444444 4245.17777777778 4653.84444444444 4299.17777777778 1849 4058 3814.57777777778 4326.13333333333 6424.08888888889 6424.08888888889 4129.6 6311.93333333333 770.711111111111 4259.53333333333 6778.24444444444 6939.66666666667 2727.86666666667 3625.06666666667 2247.13333333333 3717.48888888889 5299.93333333333 3415.66666666667 1847.77777777778 2367.86666666667 2003.53333333333 1254.13333333333 3752.84444444444 7217 2546.26666666667 2370.62222222222 2514.22222222222 7053.77777777778 3209.82222222222 5867.28888888889 2056.08888888889 3187.44444444444 4497.11111111111 1506.17777777778 2877.44444444444 3902 6734.73333333333 7105.06666666667 985.044444444444 1336.22222222222 1184.31111111111 3873.55555555556 5871.91111111111 1667.82222222222 1246.04444444444 4396.66666666667 7206.77777777778 1988.33333333333 1152.24444444444 5349.02222222222 7076.46666666667 7076.46666666667 5661.06666666667 3096.48888888889 1507.11111111111 4584.2 6641.48888888889 7095.6 3504.77777777778 5243.22222222222 764.511111111111 1180.04444444444 4661.42222222222 6705.46666666667 6880.57777777778 5831.15555555556 1774.28888888889 1076.93333333333
"14" "WALKING_UPSTAIRS" 3518.66666666667 5290.12962962963 4793.2037037037 1575.87037037037 3674.40740740741 2700.94444444444 1871.7962962963 2892.16666666667 3606.03703703704 5209.51851851852 3366.57407407407 1725.33333333333 3488.44444444444 4705.16666666667 4776.03703703704 6371.25925925926 6371.25925925926 1301.2962962963 7117.61111111111 1012.35185185185 1287.98148148148 3947.24074074074 6703.74074074074 3069.5 2193.14814814815 2042.12962962963 1499.24074074074 1698.33333333333 831.759259259259 1521.72222222222 3509.88888888889 3197.66666666667 1896.12962962963 5201.07407407407 6521.42592592593 2920.38888888889 3895.98148148148 3081 2347.2037037037 1377.92592592593 1250.62962962963 2759.46296296296 4605.2037037037 2272.07407407407 1102.11111111111 3374.64814814815 1134.42592592593 6586.7037037037 7189.40740740741 1348.05555555556 1107.37037037037 1075.31481481481 1420.96296296296 1552.37037037037 791.777777777778 1524.24074074074 7183.66666666667 7259.31481481481 2647.12962962963 773.333333333333 799.87037037037 3758.98148148148 3758.98148148148 1500.2037037037 7052.66666666667 1242.07407407407 1083.42592592593 6748.77777777778 7232.12962962963 1667.53703703704 1470.90740740741 693.111111111111 1403.46296296296 7259.64814814815 7170.57407407407 976.907407407407 1757.31481481481 7070.61111111111 1552.46296296296
"15" "STANDING" 3750.71698113208 3409.58490566038 2757.83018867925 6441.35849056604 1415.15094339623 4735.60377358491 5194.69811320755 4066.37735849057 3875.64150943396 3226.01886792453 3936.66037735849 4582.75471698113 2616.43396226415 3439.09433962264 3505.07547169811 3982.58490566038 3982.58490566038 4670.71698113208 4684.62264150943 5022.18867924528 5032.03773584906 3296.09433962264 5012.1320754717 5122.75471698113 3608.03773584906 3877.8679245283 5045.32075471698 4078.11320754717 5384.33962264151 5201.05660377359 2675.15094339623 4557.71698113208 4482.35849056604 5496.18867924528 4669.96226415094 3599.52830188679 4075.77358490566 4148.41509433962 4157.96226415094 3705.8679245283 4457.35849056604 4402.50943396226 4953.8679245283 3148.05660377358 5080.2641509434 3347.07547169811 5021.18867924528 3089.39622641509 4735.60377358491 5502.81132075472 4053.94339622642 4785.35849056604 4898.45283018868 3869.98113207547 5429.47169811321 4658.75471698113 5358.88679245283 4803.50943396226 4510.39622641509 5651.52830188679 4809.64150943396 4259.66037735849 4259.66037735849 4558.09433962264 4821.92452830189 5057.98113207547 5045.37735849057 3347.05660377358 4713.84905660377 4977.75471698113 3842.84905660377 5444.75471698113 4684.41509433962 5259.71698113208 4907.75471698113 4741.11320754717 4667.35849056604 4928.09433962264 5084.43396226415
"15" "SITTING" 3763.08474576271 2985.64406779661 2873.30508474576 4300.03389830509 5426.98305084746 3040.86440677966 4946.08474576271 4234.61016949153 3734.05084745763 2494.84745762712 4237.71186440678 4243.69491525424 4350.77966101695 3530 3939.72881355932 4444.38983050847 4444.38983050847 5077.06779661017 5189.1186440678 5809.35593220339 4981.64406779661 4144.69491525424 5046.8813559322 5086.93220338983 4183.93220338983 4336.16949152542 5112.81355932203 4771.20338983051 5237.52542372881 5591.03389830509 4688.84745762712 4621.72881355932 5904.13559322034 5354 4847.42372881356 5162.69491525424 3528.4406779661 4046.72881355932 4546.74576271186 4284.3220338983 4740.20338983051 4021.8813559322 5435.08474576271 3569.67796610169 5638.47457627119 3772.8813559322 4915.96610169491 3900.84745762712 4779.86440677966 5242.08474576271 4777.96610169491 4727.76271186441 4989.05084745763 4549.72881355932 5270.40677966102 6068.28813559322 5205.71186440678 4958.4406779661 6077.96610169491 5567.93220338983 5218.45762711864 4716.98305084746 4716.98305084746 4760.28813559322 5307.1186440678 5617.83050847458 4887.38983050847 4135 4766.8813559322 5090.05084745763 4499.38983050847 5305.28813559322 6086.47457627119 5104.05084745763 5049.52542372881 5202 4721.62711864407 5416.54237288136 5625.89830508475
"15" "LAYING" 3652.79166666667 2559.43055555556 3080.27777777778 422.388888888889 7056.45833333333 3376.79166666667 4850.25 4061.94444444444 3578.63888888889 3276.58333333333 4014.61111111111 4846.63888888889 3371.33333333333 3418.29166666667 3504 4314.58333333333 4314.58333333333 4944.27777777778 4824.75 5287.84722222222 4410.23611111111 4326.29166666667 4804.09722222222 3952.31944444444 5064.48611111111 3945.08333333333 4858.72222222222 4775.93055555556 4955.22222222222 4522.45833333333 4606.34722222222 4180.52777777778 4887.375 5126.43055555556 4908.45833333333 3589.15277777778 3858.97222222222 4052.27777777778 4407.15277777778 4259.95833333333 4563.88888888889 4352.40277777778 5015.41666666667 3074.05555555556 5148.56944444444 3316.97222222222 4288.625 4225.63888888889 4514.97222222222 4054.86111111111 5559.40277777778 4446.66666666667 4763.55555555556 4558.23611111111 5004.77777777778 5021.19444444444 5019.81944444444 5048.98611111111 5038.29166666667 5270.48611111111 5098.86111111111 4512.29166666667 4512.29166666667 4616.70833333333 4849.75 5119.15277777778 4244.95833333333 4528.31944444444 4486.33333333333 4929.20833333333 4514.90277777778 5071.15277777778 5031.51388888889 4938.31944444444 5151.06944444444 4997.81944444444 4634.30555555556 4944.95833333333 5123.375
"15" "WALKING" 3618.64814814815 4967.94444444444 3936.12962962963 5463.57407407407 2382.75925925926 5898.87037037037 1806.27777777778 3266.38888888889 3868.92592592593 4608 3198.87037037037 3449.44444444444 4076.85185185185 3664.38888888889 3422.03703703704 989.259259259259 989.259259259259 1344.09259259259 1037.62962962963 1690 1184.2037037037 5256.88888888889 2462.44444444444 3019.75925925926 3979.14814814815 2871.07407407407 1528.46296296296 3474.11111111111 2393.09259259259 2030.64814814815 2080.53703703704 2798.75925925926 1062.42592592593 1900.85185185185 2105.62962962963 2499.5 2735.68518518519 3550.85185185185 1095.53703703704 4193.11111111111 1066.83333333333 2812.77777777778 1853.22222222222 3078.64814814815 1932.44444444444 2831.38888888889 1233.96296296296 5575.07407407407 2288.27777777778 3428.77777777778 3458.12962962963 3418.46296296296 1426.59259259259 3711.09259259259 2503.77777777778 719.851851851852 1429.62962962963 2150.83333333333 520.62962962963 2184.37037037037 2281.77777777778 1296.5 1296.5 1105.66666666667 1734.7962962963 1866.42592592593 1250.31481481481 5078.11111111111 2292.61111111111 1636.51851851852 3092.59259259259 2596.88888888889 738.62962962963 1410.53703703704 2248.48148148148 1834.14814814815 1280.03703703704 1781.07407407407 1778.51851851852
"15" "WALKING_DOWNSTAIRS" 3582.88095238095 5327.7380952381 4793.85714285714 4421.5 1011 4183.92857142857 2262.42857142857 3669.21428571429 4011.5 4965.90476190476 3912.5 2433.19047619048 4382.66666666667 3789.33333333333 3761.54761904762 6853.71428571429 6853.71428571429 2606.30952380952 1913.85714285714 1444.83333333333 6935.30952380952 5714.16666666667 867.428571428571 3485.69047619048 3487.64285714286 4069.11904761905 5443.90476190476 3595.57142857143 1027.57142857143 2180.66666666667 2770.64285714286 2748.40476190476 1489.38095238095 1124.40476190476 806.52380952381 2812.97619047619 2744.11904761905 3480.78571428571 6913.71428571429 2187.7380952381 6497.09523809524 2343.33333333333 1091.2380952381 2542.69047619048 1331.83333333333 3006.16666666667 7044.7380952381 5851.28571428571 1072.92857142857 1432.97619047619 1490.16666666667 2387.80952380952 6578.09523809524 4091.78571428571 1002.54761904762 1275.57142857143 1020.30952380952 773.214285714286 1456.83333333333 1364.38095238095 933.928571428571 7022.7619047619 7022.7619047619 6700.88095238095 1400.07142857143 1350.42857142857 7059.61904761905 5535.33333333333 1430.35714285714 6095.92857142857 4068.21428571429 1019.92857142857 1294.59523809524 922.357142857143 1056.78571428571 7128.2380952381 6257.09523809524 1411.30952380952 1416.09523809524
"15" "WALKING_UPSTAIRS" 3414.5625 4799.9375 4852.02083333333 3736.95833333333 3588.75 5484.5 1641.02083333333 2907.375 3859.3125 5492.97916666667 2975.35416666667 2877.41666666667 3568.14583333333 4715.02083333333 2897.91666666667 4025.66666666667 4025.66666666667 1331.27083333333 1472.95833333333 2580.39583333333 2514.25 1215.4375 2360.45833333333 3971.35416666667 2764.29166666667 1860.52083333333 879.75 1354.66666666667 2728.41666666667 2727.72916666667 3339.91666666667 2302.89583333333 1343.54166666667 1809.02083333333 2261.14583333333 3064.79166666667 3712.75 2423.58333333333 1011.25 3136.58333333333 948.770833333333 3439.6875 1628.1875 2286.9375 2589.33333333333 3997.64583333333 3528.02083333333 3759.4375 1684.25 1935.54166666667 1984.72916666667 2246.25 1017.125 1132.41666666667 2833.8125 1293.27083333333 2130.0625 2168.60416666667 1912.64583333333 2613.4375 2691.10416666667 930.791666666667 930.791666666667 1067.85416666667 1253.79166666667 2681.97916666667 3627.75 3452.52083333333 1798.54166666667 747.520833333333 1170.33333333333 2922.75 1270 3565.20833333333 2219.625 562.083333333333 1367.4375 1367.85416666667 2842.22916666667
"16" "STANDING" 3779.97435897436 2764.25641025641 3193.55128205128 5019.25641025641 4171.14102564103 1244.80769230769 5068.35897435897 4366.5641025641 3924.01282051282 2867.39743589744 4428.73076923077 5300.67948717949 3290.34615384615 3520.73076923077 3762.42307692308 4440.29487179487 4440.29487179487 5585.71794871795 5219.58974358974 5745.74358974359 5320.26923076923 4375.21794871795 5038.65384615385 4531.12820512821 4351.39743589744 3897.10256410256 5525.84615384615 5234.48717948718 5479.35897435897 5513.41025641026 4500.65384615385 4200.07692307692 5156.71794871795 5462.62820512821 5495.82051282051 4361.35897435897 3881 4357.26923076923 4708 3953.97435897436 5045.16666666667 4776.53846153846 5523.08974358974 3687.11538461538 5671.88461538462 4248.38461538462 5203.58974358974 4060.84615384615 4691.26923076923 5479.51282051282 5143.26923076923 4548.21794871795 5437.83333333333 5055.98717948718 5519.64102564103 5278.23076923077 5315.98717948718 5545.33333333333 5345.23076923077 5682.08974358974 5915.32051282051 4719.03846153846 4719.03846153846 5097.28205128205 5389.89743589744 5663.20512820513 5148.17948717949 4269.98717948718 4637.98717948718 5600.32051282051 5068.92307692308 5544.5641025641 5294.82051282051 5216.21794871795 5607.76923076923 5150.39743589744 5107.64102564103 5507.91025641026 5699.38461538462
"16" "SITTING" 3787.73913043478 2748.76811594203 2509.23188405797 5238.30434782609 3280.50724637681 3358.78260869565 5335.02898550725 4216.47826086957 3576.75362318841 2281.79710144928 3696.8115942029 4590.52173913043 3692.26086956522 3342.91304347826 3590.40579710145 4762.5652173913 4762.5652173913 5501.04347826087 5299.02898550725 6048.50724637681 5412.27536231884 4597.88405797101 5148.02898550725 4530.5652173913 4608.5652173913 4179.78260869565 5659.85507246377 5347.24637681159 5253.82608695652 5253 4618.52173913043 4392.05797101449 5751.36231884058 5434.3768115942 5580.15942028986 5482.04347826087 3048.76811594203 5149.88405797101 4865.86956521739 4788.05797101449 4941.89855072464 4468.86956521739 5619.26086956522 3857.3768115942 5879.71014492754 4351.1884057971 5297.5652173913 4369.59420289855 4821.27536231884 5611.8115942029 5335.97101449275 5121.49275362319 5528.4347826087 5144 5270.85507246377 5966.84057971014 5250.94202898551 5712.33333333333 5843.04347826087 5837.86956521739 5831.30434782609 4979.94202898551 4979.94202898551 5010.50724637681 5452.78260869565 5861.6231884058 5246.68115942029 4613.23188405797 4779.71014492754 5623.44927536232 5098.84057971014 5171.66666666667 6022.28985507246 5125.23188405797 5809.24637681159 5460.26086956522 5074.07246376812 5544.97101449275 5871.11594202899
"16" "LAYING" 3722 2957.41428571429 2932.42857142857 917.214285714286 5097.44285714286 6955.11428571429 5088.64285714286 4055.38571428571 3499.44285714286 2958.62857142857 3528.71428571429 5169.81428571429 3331.57142857143 3468.38571428571 3626.85714285714 3597.88571428571 3597.88571428571 5208.32857142857 4701.74285714286 5253.35714285714 4127.85714285714 3865.21428571429 5237.84285714286 3846.18571428571 2194.5 4399.62857142857 4735.9 5312.1 5490.07142857143 4415.5 4567.21428571429 5029.51428571429 4892.51428571429 4909.25714285714 5746.74285714286 3026.14285714286 3795.68571428571 4729.37142857143 4381.1 1997.97142857143 4985.25714285714 5046.95714285714 5086.94285714286 2557.57142857143 5081.17142857143 3498.82857142857 3786.1 3109.44285714286 4770.77142857143 3618.84285714286 3985.32857142857 4991.48571428571 4547.4 5125.97142857143 5531.22857142857 4902.28571428571 4733.74285714286 5710.11428571429 4942.38571428571 5045.65714285714 6209.42857142857 4184.62857142857 4184.62857142857 5080.54285714286 5010.3 5037.67142857143 3673.61428571429 3240 4695.24285714286 4590.72857142857 5127.42857142857 5561.95714285714 4881.91428571429 4629.64285714286 5747.77142857143 4557.8 5177.52857142857 5143.81428571429 5040.54285714286
"16" "WALKING" 3473.1568627451 3998.94117647059 4662.21568627451 4151.80392156863 4386.54901960784 1146 1891.41176470588 3163.33333333333 3591.6862745098 4506.27450980392 3048.47058823529 3330.64705882353 2913.05882352941 3909.6862745098 3381.94117647059 1172.8431372549 1172.8431372549 1626.3137254902 2384.23529411765 2637.03921568627 1646.58823529412 1206.70588235294 583.764705882353 2772.49019607843 3428.60784313725 3306.29411764706 1841.1568627451 1947.29411764706 1069.62745098039 1912.80392156863 2906.70588235294 2914.23529411765 2745.78431372549 2415.8431372549 2028.62745098039 2431.92156862745 3257.94117647059 2499.52941176471 1615.76470588235 4409.96078431373 1431.96078431373 3158.45098039216 2905.33333333333 5234.07843137255 2536.54901960784 3427.01960784314 1727.17647058824 1109.37254901961 662.392156862745 3820.33333333333 3719.82352941176 3687.09803921569 1577.58823529412 1672.8431372549 980.470588235294 2872.05882352941 2364.07843137255 1622.50980392157 2806.8431372549 2264.58823529412 2136.33333333333 2054.50980392157 2054.50980392157 1545.90196078431 2872.29411764706 2523.41176470588 1718.50980392157 1348.8431372549 685.117647058824 1613.05882352941 1635.39215686275 910.862745098039 2816.47058823529 2244.76470588235 1512.35294117647 2667.19607843137 1625.11764705882 3076.19607843137 2510.98039215686
"16" "WALKING_DOWNSTAIRS" 4403.08510638298 4123.53191489362 4548.76595744681 3707.31914893617 4077 1241.14893617021 2221.40425531915 2946.70212765957 3275.68085106383 4275.59574468085 3509.51063829787 1984.87234042553 4262 4234.87234042553 3438 6360.63829787234 6360.63829787234 1116.40425531915 1432.1914893617 2055.3829787234 5493.57446808511 1550.29787234043 3514.74468085106 3455.65957446808 3193.59574468085 3494.57446808511 1134.12765957447 1257.36170212766 908.510638297872 2344.89361702128 2944.53191489362 2638.23404255319 1772.36170212766 1532.34042553191 1640.55319148936 3056.91489361702 5009.82978723404 2936.65957446808 5799.29787234043 3868.27659574468 2551.65957446808 2542.57446808511 1851.34042553191 4310.65957446809 1505.46808510638 3158.68085106383 6559.55319148936 1297.51063829787 4312.57446808511 1942.46808510638 2616.70212765957 2021.31914893617 2606.95744680851 987.31914893617 641.404255319149 1528.36170212766 1888.34042553191 2084.3829787234 2531.23404255319 1373.44680851064 1912.10638297872 5793.31914893617 5793.31914893617 2302.31914893617 1662.48936170213 1558.6170212766 6679.44680851064 1378.6170212766 3182.53191489362 2537.04255319149 987 573.31914893617 1480.63829787234 2078.59574468085 2312.87234042553 3171.14893617021 2358.51063829787 1867.91489361702 1657.6170212766
